Latitude,Longitude,PTrain_RFL
33.68,75.08,93.77
21.93,69.77,-1.85
25.58,72.67,1.01
22.87,78.22,8.74
29.82,78.72,38.8
26.25,78.25,8.64
30.56,76.21,14.15
24.4,83.58,14.21
30.27,76.03,12.7
25.65,87.13,15.48
22.95,88.55,26.37
32.94,74.39,23.07
24.07,79.08,12.99
24.18,72.03,1.24
20.45,72.88,1.39
26.8,79.25,10.16
21.67,87.35,26.99
25.7,92.02,31.09
25.28,74.67,2.19
30.19,76.63,13.46
27.14,79.75,10.94
20.62,83.35,13.35
20.9,77.6,6.6
24.27,73.38,0.95
25.55,84.87,13.53
26.05,77.37,6.96
27.07,88.2,27.2
11.68,77.13,2.23
31.28,76.25,25.85
26.7,88.48,17.5
20.43,85.98,20.8
22.13,84.8,16.44
22.68,84.55,16.46
24.63,93.77,34.5
26.05,86.98,15.09
34.4,74.32,90.33
19.02,72.85,-1.03
27.25,92.4,42.84
14.6,76.68,-1.46
17.89,78.46,3.73
34.01,74.64,99.17
26.82,94.83,33.63
27.87,96.37,59.21
32.65,74.82,21.37
24.1,92.6,29.13
34.48,74.24,99.26
17.33,78.41,2.72
23.35,92.83,34.4
27.35,73.1,2.51
30.19,76.51,13.19
22.36,88.12,28.89
34.53,76.2,174.11
34.38,74.99,132.46
24.02,87.15,20.25
34.28,74.44,89.32
33.6,75.02,100.04
28.26,75.37,6.96
22.25,85.8,20.99
26.52,71.81,0.24
26.77,92.6,23.09
25.5,83.85,13.19
13.62,76.42,-1.74
22.25,88.67,29.36
9.17,92.83,39.14
22.55,85.82,19.71
24.92,75.58,3.34
22.03,82.7,12.93
20.78,86.73,24.3
19.97,79.3,8.28
26.2,92.52,22.13
25.78,84.73,13.5
13.0,80.18,9.25
13.07,80.25,9.44
25.25,91.73,37.44
22.1,79.0,15.76
13.25,75.75,-1.64
14.23,76.43,-2.0
24.88,74.63,2.11
24.65,83.1,15.19
28.25,74.92,6.35
11.0,76.97,5.24
11.03,77.05,5.19
21.78,87.75,27.81
26.33,89.47,17.6
11.77,79.77,11.83
14.48,78.83,2.86
20.47,85.93,20.54
20.22,73.05,0.61
22.52,88.78,28.35
25.68,85.35,13.7
26.84,79.53,10.53
11.15,75.82,8.08
17.31,78.87,3.12
26.92,79.21,10.16
30.4,74.9,10.56
29.66,77.45,13.54
22.97,86.05,19.77
22.15,70.58,-1.01
29.39,76.99,11.08
24.04,79.1,13.22
30.73,76.79,17.91
28.43,75.51,7.26
27.72,96.23,44.31
26.57,94.7,35.58
24.05,86.9,19.74
25.88,87.13,15.25
28.16,75.46,7.29
25.68,93.23,26.63
21.43,71.22,-1.23
25.3,93.72,40.73
28.68,73.12,3.78
24.88,78.97,11.03
11.83,76.07,1.56
27.22,93.12,36.72
28.78,96.27,66.63
22.22,78.43,12.49
25.68,94.3,45.19
24.47,86.25,18.0
29.98,77.1,13.83
24.79,79.08,11.7
24.52,84.95,14.72
20.68,86.85,24.53
28.75,73.99,5.33
25.07,75.5,3.26
26.22,87.02,14.95
28.67,96.15,70.04
11.4,79.7,12.89
17.6,78.75,3.43
21.52,73.65,2.14
16.45,74.33,-4.44
25.17,82.53,12.85
15.58,79.88,6.17
26.63,94.92,37.87
19.07,79.07,6.36
22.12,77.5,7.27
24.05,86.15,18.3
23.18,76.97,5.56
27.93,79.28,11.28
17.56,78.22,2.95
10.97,77.28,5.9
17.29,78.03,2.6
27.12,79.41,10.83
10.7,76.75,8.35
17.23,79.13,3.45
23.67,76.23,4.02
24.45,85.17,15.24
18.72,72.9,-1.61
12.5,76.3,-0.39
26.5,75.67,4.41
21.1,85.33,18.04
21.7,79.68,12.48
22.12,76.9,4.81
30.69,76.09,14.33
26.72,94.23,27.51
25.27,87.22,16.29
13.63,74.7,-0.04
20.5,85.83,20.15
19.97,72.72,0.38
32.53,75.97,80.79
24.05,84.07,14.4
23.83,79.45,13.53
26.17,85.9,13.98
27.05,88.27,31.91
25.67,78.47,9.42
24.2,72.2,1.25
30.32,78.03,30.66
24.92,84.18,13.67
16.38,73.35,-3.27
23.78,86.43,19.28
22.6,75.3,2.34
12.13,78.03,3.47
32.27,76.38,59.95
26.67,77.83,7.9
26.02,89.98,18.71
26.15,89.92,18.45
22.18,88.2,29.56
27.48,95.02,32.84
21.83,87.78,27.89
20.72,70.92,-1.35
22.83,74.27,2.87
17.72,83.3,14.29
24.27,87.25,19.75
23.83,73.67,2.27
21.18,81.28,11.41
23.48,87.32,22.36
22.37,69.08,-1.35
26.12,92.87,22.75
29.9,78.55,39.67
32.86,74.9,28.28
17.91,78.01,3.58
24.48,71.73,1.28
30.27,80.52,56.16
32.58,74.93,21.65
26.91,79.6,10.73
26.1,90.78,19.63
24.93,92.77,24.95
24.03,84.07,14.38
20.42,72.85,1.36
26.31,79.3,10.14
30.22,74.17,8.66
34.17,74.9,97.48
32.65,74.9,23.07
24.73,79.21,12.05
26.63,92.8,22.13
34.33,74.38,89.72
24.02,85.55,18.22
28.45,72.5,2.62
25.33,88.32,17.75
30.75,76.15,14.77
27.9,96.3,45.63
28.02,96.23,59.0
25.75,75.38,3.39
18.25,77.1,4.13
25.74,79.16,10.04
23.13,78.68,10.46
27.98,79.42,11.39
26.17,85.0,13.59
29.73,78.47,18.47
23.43,73.75,3.38
20.03,75.03,-0.42
33.13,75.98,100.83
29.86,78.64,43.23
26.92,71.37,0.11
30.66,76.83,16.81
24.6,92.83,26.1
33.27,74.55,54.78
17.65,77.47,3.27
30.58,76.82,16.29
25.98,87.13,15.15
24.42,85.98,17.4
28.93,76.17,8.61
33.53,74.22,76.01
29.93,78.74,34.08
24.37,92.17,27.16
26.7,77.9,8.07
29.91,78.7,37.34
25.6,75.61,3.58
21.48,85.82,22.22
33.58,74.09,67.87
26.47,92.47,21.69
19.3,75.67,-0.06
22.98,71.47,1.05
22.57,70.42,0.71
23.57,76.78,5.16
32.74,74.81,21.71
24.15,78.23,9.52
28.39,75.63,7.65
28.35,75.64,7.58
16.22,73.83,-3.6
27.13,94.77,30.1
26.17,93.57,33.32
17.94,78.68,4.05
20.17,84.85,18.18
27.1,79.95,10.8
26.35,89.9,18.39
27.27,93.07,35.85
32.56,74.92,21.59
24.53,84.92,14.57
12.17,76.6,0.62
15.68,74.97,-4.19
34.27,74.47,89.31
34.45,74.41,97.39
34.39,73.79,77.04
21.07,83.2,13.12
18.02,78.9,4.35
34.37,73.98,118.43
23.75,86.17,18.18
16.05,73.92,-3.67
23.42,91.67,32.12
29.08,74.68,6.56
28.87,75.45,7.4
25.32,86.02,14.61
25.55,84.15,13.34
23.98,86.02,17.79
22.97,74.12,3.09
24.76,79.05,11.67
23.13,84.85,17.71
20.0,76.3,2.34
27.5,95.75,37.73
16.73,76.92,1.26
21.7,74.03,1.87
26.28,79.29,10.04
25.93,90.77,20.2
27.79,79.31,10.83
29.28,78.12,12.72
25.97,85.12,13.52
28.19,74.69,5.99
26.13,89.47,17.82
10.03,76.3,13.64
11.22,76.15,7.09
13.07,80.26,9.44
17.58,78.54,3.34
13.25,80.33,9.28
13.13,80.25,9.25
8.18,77.63,26.7
26.75,82.08,13.91
25.93,80.83,12.28
30.92,74.67,11.75
26.3,87.27,15.3
22.37,88.78,29.01
16.28,78.68,2.05
30.72,76.77,17.54
26.35,79.23,10.06
25.77,75.63,3.76
24.18,92.02,28.06
11.18,75.85,7.82
17.84,78.12,3.47
15.42,75.63,-3.5
27.33,88.62,33.61
16.53,80.8,7.69
24.75,84.95,14.4
25.4,83.55,13.13
22.77,83.97,16.16
27.13,81.97,14.27
21.47,80.2,11.59
19.27,84.88,19.21
26.75,83.37,14.24
17.35,76.85,1.96
34.05,74.4,106.92
24.65,77.32,7.34
28.42,77.0,9.42
26.1,91.58,20.85
26.23,78.25,8.93
15.42,75.62,-3.51
27.23,79.28,10.65
33.89,74.29,93.14
24.05,76.45,4.54
25.58,76.3,4.55
15.73,75.98,-2.75
16.27,76.83,0.29
23.52,74.0,3.29
20.1,84.57,17.2
9.92,77.53,10.41
34.16,74.57,88.32
30.65,78.85,50.27
27.85,78.47,10.27
14.55,78.73,2.6
29.9,78.68,44.89
26.01,79.38,10.36
32.79,74.77,21.83
29.97,78.53,39.09
26.7,94.12,26.85
17.61,78.47,3.33
27.72,79.65,11.38
22.77,87.8,26.45
23.28,84.55,17.24
20.88,73.72,0.96
28.3,75.71,7.65
22.9,88.16,26.59
20.13,78.32,8.4
29.85,77.05,13.3
25.22,87.17,16.4
23.95,87.1,20.37
22.7,70.65,0.88
27.22,73.47,2.65
30.72,75.98,14.36
32.98,74.41,27.49
28.36,74.9,6.44
27.7,79.57,11.12
20.67,79.13,9.57
22.25,88.5,28.89
33.26,74.14,56.31
27.32,84.32,15.89
23.27,87.97,24.73
31.52,76.02,20.06
27.98,72.25,1.89
24.9,72.83,0.76
20.72,70.99,-1.16
34.08,74.57,92.95
14.97,78.25,1.3
34.1,74.58,91.86
21.92,85.37,20.17
22.02,69.92,-1.95
22.26,88.97,29.7
22.86,88.04,26.64
16.75,77.3,1.56
25.73,75.54,3.61
19.92,77.05,4.83
25.93,85.33,13.59
18.17,73.3,-1.97
21.33,69.9,-1.93
16.72,75.43,-3.18
17.21,78.9,3.06
14.83,76.63,-1.58
25.96,75.59,3.79
12.84,80.06,9.01
25.6,85.2,13.65
18.98,84.02,16.24
20.37,83.37,13.4
17.63,80.93,7.36
22.55,72.22,3.35
20.28,84.7,17.59
14.98,74.92,-3.74
15.17,77.38,0.37
16.28,76.62,-0.41
24.67,84.77,14.25
30.64,76.81,16.55
30.1,79.97,58.61
28.07,94.57,48.08
24.67,75.6,3.27
18.02,79.57,5.0
27.38,80.17,11.79
17.82,73.1,-2.32
13.0,76.15,-1.26
28.08,96.5,68.53
23.98,85.37,18.33
29.17,75.73,8.79
14.28,74.45,-1.27
22.77,77.77,7.28
10.58,92.55,31.99
17.45,78.47,2.99
9.5,76.63,15.48
15.8,76.98,0.25
15.02,75.95,-3.03
30.03,77.89,1.23
28.18,75.39,7.05
34.28,74.2,103.59
13.0,75.7,-1.51
33.39,74.23,69.97
27.65,79.95,11.65
15.43,75.8,-3.24
26.86,79.06,9.63
31.03,78.73,58.3
22.57,75.82,2.88
34.53,75.13,149.42
24.6,87.08,18.54
17.55,75.9,-1.27
22.62,86.13,20.7
23.67,84.95,16.99
26.39,79.48,9.86
26.53,75.87,4.95
13.95,76.62,-1.54
29.93,78.52,38.89
26.0,92.87,22.86
14.03,75.68,-2.85
13.54,77.3,0.89
27.57,93.85,47.91
12.82,77.03,0.2
13.23,77.12,0.39
16.47,76.53,-0.48
34.3,74.25,97.01
28.78,95.88,67.44
24.53,84.02,13.85
30.17,76.54,13.18
27.68,76.45,8.87
25.05,84.63,13.66
27.6,78.05,9.36
26.27,91.37,20.0
23.83,73.03,2.1
24.77,93.9,34.63
22.72,75.8,2.93
17.69,78.87,3.69
27.16,79.27,10.63
29.84,78.75,47.86
24.68,74.13,1.53
27.68,74.07,4.07
11.57,75.6,6.26
11.77,79.38,9.94
27.24,79.44,10.82
34.65,76.02,190.04
30.1,77.75,16.53
20.13,85.15,19.04
24.28,85.17,16.59
27.33,82.7,14.99
23.2,79.95,14.62
19.08,82.03,10.52
26.82,75.8,5.64
26.9,70.92,-0.33
21.05,75.57,1.9
25.35,72.62,0.92
26.53,88.72,17.14
32.67,74.83,25.14
22.82,86.18,20.18
22.82,86.18,20.22
22.88,84.13,17.55
25.08,73.08,0.89
18.2,75.2,-2.21
24.53,76.17,4.14
25.45,78.58,9.87
21.92,84.08,14.76
26.3,73.02,1.21
30.55,79.57,65.26
33.19,74.15,44.36
14.53,76.35,-2.26
22.23,85.65,20.42
25.48,84.42,13.47
25.05,84.08,13.39
26.2,73.94,1.87
28.88,74.07,5.65
26.72,89.88,20.18
21.73,75.15,1.83
22.47,70.07,0.25
26.1,92.73,22.31
26.38,79.19,9.93
24.92,86.22,15.72
17.61,78.88,3.56
25.55,82.32,13.09
23.63,75.13,2.64
28.05,94.18,35.17
30.64,76.05,14.02
30.8,75.82,14.05
29.28,77.42,12.13
33.98,74.27,102.96
28.06,75.28,6.8
25.1,78.8,10.96
33.78,74.07,60.62
26.21,73.07,1.25
33.34,74.21,59.18
32.6,74.87,21.18
24.43,85.52,16.87
23.1,74.15,3.09
22.17,86.63,23.55
30.03,77.83,15.93
17.74,78.47,3.57
28.33,75.68,7.6
16.33,74.78,-4.27
16.43,74.68,-4.36
25.38,74.3,1.66
29.8,78.65,37.57
22.52,85.63,20.36
26.13,87.62,15.72
20.78,85.72,19.34
20.82,75.97,2.12
21.85,87.92,28.43
10.95,78.08,8.03
24.32,92.0,27.48
16.95,82.23,11.65
27.07,88.47,30.22
18.33,84.13,16.53
11.73,78.97,8.11
32.4,78.25,100.2
20.27,81.48,10.5
22.67,76.73,4.64
11.83,75.33,4.88
26.43,80.37,11.56
8.08,77.5,26.97
31.33,75.33,14.78
10.92,79.83,14.97
10.07,78.8,15.38
29.7,77.03,12.93
14.78,74.13,-2.0
33.0,74.9,63.82
21.62,85.58,20.55
21.32,70.32,-1.96
24.98,79.92,12.7
17.25,80.15,5.58
21.83,76.37,3.56
21.82,75.62,2.52
27.9,80.8,13.58
22.08,82.15,13.36
9.95,76.27,14.09
10.23,77.47,8.83
12.95,78.3,2.32
16.7,74.23,-4.31
22.53,88.33,28.14
22.65,88.45,27.6
7.22,93.73,53.25
10.75,79.35,13.71
25.15,75.85,3.78
25.18,75.9,3.87
17.55,80.63,6.65
9.53,76.6,15.19
11.25,75.78,7.6
23.4,88.52,24.55
10.4,78.67,12.79
33.58,75.5,65.49
34.42,74.3,92.84
15.83,78.07,1.04
26.85,79.5,10.49
25.22,82.72,13.09
13.24,76.86,-0.4
19.28,74.37,-1.73
17.87,78.76,3.97
17.22,78.03,2.44
13.55,76.01,-2.26
22.5,73.75,3.55
21.53,73.43,2.48
32.68,74.76,20.72
31.91,75.45,17.85
29.92,77.07,13.61
13.02,80.12,8.93
27.57,79.35,10.8
27.51,79.51,10.8
30.02,79.07,52.35
13.35,77.98,1.99
34.3,73.95,105.17
34.12,74.81,94.39
28.62,72.97,3.48
22.17,85.62,20.33
27.78,79.32,11.11
21.85,72.13,2.58
17.5,74.75,-3.45
26.7,89.45,19.82
28.19,75.7,7.63
20.03,77.83,7.57
25.25,94.47,44.25
26.89,79.65,10.8
17.92,82.97,12.85
22.44,88.1,28.54
11.7,75.53,5.73
30.04,73.95,7.89
9.82,77.15,7.87
21.95,85.32,20.0
21.23,78.9,10.87
22.05,78.3,11.83
26.8,75.64,5.06
19.25,73.15,-0.52
19.5,83.32,13.41
33.23,74.39,48.62
32.96,74.41,27.2
24.6,84.82,14.41
29.79,78.71,34.18
19.9,86.12,22.2
29.87,78.72,46.55
20.27,85.18,18.92
21.42,79.27,12.71
17.07,78.49,2.56
25.4,79.5,10.83
12.85,74.9,1.51
28.93,74.89,6.53
23.1,71.4,1.46
23.43,85.32,18.67
12.42,78.38,3.37
11.83,75.67,4.29
23.48,70.47,1.09
22.42,71.87,2.03
25.13,75.58,3.42
24.54,75.71,3.42
25.7,81.35,12.45
17.28,76.22,-0.53
21.78,85.97,22.03
21.32,77.61,7.05
10.92,76.43,8.03
10.47,79.73,16.41
20.23,83.28,13.21
18.15,73.0,-2.17
27.05,79.39,10.74
26.65,79.99,10.99
27.23,79.25,10.62
23.1,74.87,2.66
28.37,76.9,9.55
29.82,78.53,39.85
19.72,76.27,1.92
33.77,74.35,101.62
30.66,76.84,16.85
26.18,92.73,23.96
23.32,91.32,32.17
25.05,75.0,2.53
26.49,79.19,9.19
9.18,76.55,18.45
10.98,78.23,8.85
34.45,74.29,91.57
24.75,78.25,9.41
24.03,79.2,13.12
17.75,77.9,3.24
27.08,79.82,11.21
15.85,77.27,0.63
22.84,88.42,26.87
24.98,78.27,9.39
23.6,74.62,2.77
23.35,77.07,5.86
16.62,73.9,-4.18
23.63,85.0,17.4
22.6,81.47,16.71
18.75,73.55,-2.2
26.99,79.64,10.8
24.82,78.76,10.9
33.53,77.5,171.76
24.37,82.95,14.33
25.05,84.05,13.36
25.07,83.95,13.37
16.55,73.62,-3.35
29.89,78.66,44.35
24.86,78.86,11.37
29.12,75.52,8.04
25.5,75.85,3.84
23.97,93.22,35.79
23.37,93.12,44.45
29.98,78.62,38.81
24.97,85.1,14.21
22.53,88.32,28.18
26.52,85.97,14.11
26.25,76.33,5.13
28.04,75.65,7.94
25.65,94.03,48.31
33.23,74.63,81.87
20.18,85.62,20.39
28.12,74.76,5.97
25.35,75.53,3.38
18.12,73.0,-2.47
21.18,71.65,0.24
25.53,86.55,15.0
26.82,70.7,-0.29
21.51,77.52,8.86
22.52,79.03,14.77
21.43,78.97,11.18
13.18,80.04,8.16
27.69,79.67,11.31
17.97,78.72,4.09
16.97,78.35,2.2
34.29,74.23,98.85
34.17,74.27,100.71
15.2,76.22,-2.45
19.83,83.73,14.72
12.46,80.1,10.48
24.53,75.65,3.33
16.75,77.78,1.51
10.08,78.75,15.21
13.93,78.27,1.21
27.69,79.65,11.3
16.1,78.3,1.39
16.03,79.95,6.06
28.23,95.0,39.88
11.15,75.97,7.67
26.75,94.83,38.75
29.54,77.49,13.16
9.23,76.87,17.3
33.5,74.83,115.81
21.43,74.43,1.98
12.71,76.95,0.16
8.77,78.1,23.5
11.73,75.88,1.94
24.38,84.53,14.63
25.85,85.6,13.76
30.4,77.95,32.05
12.48,76.87,0.33
8.37,77.0,24.6
34.1,74.65,92.42
17.67,82.23,10.93
34.11,74.52,90.66
18.93,77.48,5.79
9.8,76.8,9.28
17.83,73.92,-3.36
23.72,85.5,17.74
23.8,81.35,16.14
12.92,74.82,1.4
26.62,89.83,19.55
24.65,79.15,11.86
29.98,78.7,34.61
24.22,84.67,15.64
23.97,87.17,20.47
17.97,78.86,4.21
27.83,79.47,11.17
16.13,76.58,-0.74
9.75,76.57,14.23
11.98,75.95,1.09
24.71,79.22,11.85
24.82,85.25,14.59
16.17,76.88,0.33
32.89,74.74,23.06
24.59,79.18,11.96
34.51,76.27,188.77
23.8,80.8,15.61
26.42,87.43,15.45
13.32,77.14,0.48
24.37,87.42,19.78
23.8,86.28,18.53
12.42,92.93,26.63
26.75,80.88,12.79
30.93,75.87,14.78
30.9,75.8,14.59
25.75,93.18,24.68
34.03,74.68,95.53
25.55,76.22,4.44
34.42,74.23,91.78
30.38,77.81,24.0
24.5,87.13,18.87
24.58,78.88,11.47
21.7,84.67,16.46
23.27,92.47,37.32
25.2,93.3,32.77
13.7,75.67,-2.56
25.58,93.77,43.23
26.77,84.98,13.95
27.23,94.12,27.38
25.18,86.08,14.9
28.33,73.2,3.39
24.37,87.2,19.26
21.85,87.22,26.01
24.17,88.27,21.27
30.72,76.25,14.88
17.44,78.54,2.98
22.22,70.23,-0.85
24.11,78.98,14.21
25.47,92.8,27.15
25.5,93.12,24.86
27.75,95.92,39.82
27.03,79.39,10.75
21.72,71.38,-0.92
18.03,75.33,-2.15
21.08,83.4,13.46
26.35,75.57,4.11
25.3,93.43,38.25
32.8,79.18,170.28
27.32,95.9,42.56
26.03,90.17,18.9
21.55,71.35,-0.83
17.18,78.71,2.82
16.17,76.52,-0.88
34.0,74.92,93.75
20.2,83.7,15.94
23.4,69.88,0.47
22.32,87.05,24.04
22.83,85.12,17.62
17.98,76.33,0.66
26.87,79.11,9.98
12.02,77.25,1.73
25.2,94.47,48.31
25.68,92.8,24.82
20.78,77.67,7.05
24.7,79.02,11.96
22.88,69.82,0.64
23.83,87.82,22.11
32.52,74.76,20.0
26.28,94.25,37.81
24.55,92.6,26.32
24.87,86.52,16.7
29.97,77.04,13.84
28.07,75.62,7.69
9.92,78.12,13.44
9.83,78.08,13.98
17.93,73.67,-0.18
16.75,78.0,1.61
21.08,71.78,0.72
27.23,79.05,10.4
26.75,92.35,22.15
22.0,80.7,14.51
25.03,88.13,18.26
20.55,74.53,-0.01
21.17,81.73,11.79
32.27,77.17,82.58
22.58,80.37,14.65
22.82,69.27,-0.23
12.5,76.83,0.23
12.92,74.88,0.76
12.95,74.83,1.12
16.18,81.13,9.17
27.5,77.68,8.35
12.92,92.92,25.72
18.05,78.27,3.94
12.42,75.73,0.05
29.02,77.63,11.67
11.8,77.82,4.56
22.42,87.32,25.02
8.3,73.0,18.76
28.83,78.75,12.74
15.42,73.78,-2.95
26.67,84.92,13.98
30.58,78.48,56.76
29.47,79.65,44.58
18.9,72.82,-1.23
19.12,72.85,-0.91
30.45,78.08,51.09
29.47,77.73,13.35
26.12,85.4,13.72
12.3,76.7,0.4
11.8,76.0,1.69
27.54,79.69,11.12
24.65,84.58,14.51
15.47,79.87,6.34
20.87,84.4,15.88
13.11,80.3,9.49
9.93,78.12,13.36
16.45,77.43,1.15
22.87,87.98,26.49
24.77,77.7,8.75
24.78,78.44,10.62
28.45,76.11,8.21
26.4,89.75,18.58
24.03,78.38,10.38
22.69,88.15,27.5
21.02,73.15,2.17
25.03,87.32,17.31
19.47,82.58,12.25
26.72,92.9,22.74
10.2,76.72,11.3
26.13,85.63,13.77
28.42,73.37,4.17
24.85,83.78,13.5
24.05,78.89,12.53
21.55,74.7,1.69
17.53,78.59,3.23
26.02,79.34,10.35
15.68,75.63,-3.46
27.87,79.44,11.21
12.75,79.67,7.49
13.04,80.23,9.35
16.53,75.58,-3.05
19.62,74.57,-1.31
27.57,79.74,11.34
30.77,79.48,54.0
17.93,78.8,4.16
25.65,75.59,3.76
17.55,73.98,-2.9
19.32,74.33,-1.72
23.1,80.23,15.04
26.43,92.03,20.75
17.52,75.47,-2.36
