Latitude,Longitude,PTrain_RFL
31.25,76.67,23.11
20.7,83.5,8.05
20.6,79.85,8.66
20.53,76.23,3.34
20.62,72.93,0.79
20.22,75.42,1.3
21.9,84.03,9.82
27.13,94.12,20.78
25.82,86.27,11.91
27.05,79.85,12.3
27.78,74.57,3.2
13.68,77.07,-0.81
28.48,76.18,5.87
22.92,69.17,1.44
27.52,76.77,6.21
23.22,88.88,10.14
16.9,74.37,-2.84
24.08,85.87,12.26
30.0,78.59,32.7
23.73,86.32,10.38
27.0,79.65,11.67
23.32,88.65,10.01
23.95,92.08,11.86
25.58,86.27,11.59
27.58,81.6,14.45
30.37,77.87,20.78
22.23,85.32,10.39
24.87,86.45,11.39
33.22,74.09,34.41
26.3,84.78,13.0
22.87,88.27,10.14
24.78,79.02,11.16
26.22,84.38,13.04
25.11,75.63,4.6
22.97,75.2,3.26
27.9,79.0,10.93
19.3,75.47,-0.21
17.31,78.48,2.33
22.33,88.3,10.78
26.25,89.6,13.09
30.67,76.97,17.03
34.03,74.94,72.86
26.97,77.08,6.71
29.89,78.61,27.53
25.42,86.32,11.36
15.25,79.47,5.07
33.66,74.01,36.37
27.82,93.9,24.6
19.73,85.22,9.61
34.05,74.75,72.14
26.13,75.87,4.48
26.33,73.15,1.1
23.98,85.78,12.42
19.48,83.98,8.37
28.46,75.64,5.07
25.62,85.15,12.07
22.63,88.3,10.37
23.8,86.35,10.68
23.28,85.82,10.46
21.49,70.07,-0.82
30.04,76.53,10.18
22.65,79.15,13.68
26.72,88.32,15.11
20.67,86.12,9.82
22.73,88.66,10.33
25.77,87.1,11.84
21.7,87.07,10.36
26.72,79.9,12.07
25.5,87.37,11.48
24.2,78.22,9.37
23.1,80.05,13.92
24.3,85.42,12.74
27.48,82.78,14.52
25.22,84.42,12.17
23.05,75.37,3.37
26.32,91.0,13.63
26.32,82.33,13.26
23.83,84.12,12.44
23.73,87.02,10.01
22.35,87.37,9.89
29.73,76.75,9.59
26.13,87.47,12.74
23.6,87.53,9.79
16.07,75.37,-2.73
25.1,76.4,4.95
34.25,74.55,67.81
26.65,85.58,13.27
14.48,79.8,7.4
21.77,72.15,0.77
30.61,76.1,11.5
34.38,73.77,58.72
29.07,76.31,6.82
25.18,85.52,11.42
19.57,74.65,-0.83
23.3,81.67,14.39
22.37,87.42,9.94
23.17,79.45,13.56
25.15,84.62,12.0
32.62,74.82,21.9
33.21,74.43,40.85
26.43,70.58,-0.26
13.0,80.27,12.48
22.22,88.1,10.99
25.05,83.62,12.19
21.32,74.1,0.28
22.01,88.33,10.96
24.77,88.03,10.63
20.48,86.23,9.88
30.52,76.84,13.75
29.89,78.66,32.34
24.67,79.16,11.55
33.68,75.08,74.35
21.93,69.77,-0.65
25.58,72.67,0.71
22.87,78.22,8.65
29.82,78.72,28.2
26.25,78.25,8.38
30.56,76.21,11.57
24.4,83.58,12.7
30.27,76.03,9.81
25.65,87.13,11.61
22.95,88.55,10.12
32.94,74.39,21.54
24.07,79.08,12.35
24.18,72.03,0.66
20.45,72.88,0.55
26.8,79.25,10.55
21.67,87.35,10.63
25.7,92.02,19.08
25.28,74.67,3.49
30.19,76.63,11.05
27.14,79.75,11.96
20.62,83.35,7.93
20.9,77.6,6.37
24.27,73.38,2.99
25.55,84.87,12.13
26.05,77.37,6.71
27.07,88.2,20.75
11.68,77.13,1.47
31.28,76.25,20.43
26.7,88.48,15.05
20.43,85.98,9.51
22.13,84.8,9.54
22.68,84.55,11.45
24.63,93.77,19.95
26.05,86.98,12.47
34.4,74.32,68.12
19.02,72.85,-0.8
27.25,92.4,14.2
14.6,76.68,-1.45
17.89,78.46,3.23
34.01,74.64,76.06
26.82,94.83,24.42
27.87,96.37,37.09
32.65,74.82,22.25
24.1,92.6,12.81
34.48,74.24,74.2
17.33,78.41,2.3
23.35,92.83,15.62
27.35,73.1,1.18
30.19,76.51,10.7
22.36,88.12,10.74
34.53,76.2,132.27
34.38,74.99,101.24
24.02,87.15,10.41
34.28,74.44,67.35
33.6,75.02,77.93
28.26,75.37,4.54
22.25,85.8,11.08
26.52,71.81,0.16
26.77,92.6,17.16
25.5,83.85,12.45
13.62,76.42,-1.54
22.25,88.67,10.95
9.17,92.83,49.27
22.55,85.82,9.97
24.92,75.58,4.1
22.03,82.7,10.35
20.78,86.73,10.44
19.97,79.3,7.4
26.2,92.52,14.89
25.78,84.73,12.46
13.0,80.18,11.88
13.07,80.25,12.15
25.25,91.73,19.67
22.1,79.0,14.43
13.25,75.75,-0.63
14.23,76.43,-1.73
24.88,74.63,3.37
24.65,83.1,13.98
28.25,74.92,3.85
11.0,76.97,4.78
11.03,77.05,4.57
21.78,87.75,10.83
26.33,89.47,13.29
11.77,79.77,14.7
14.48,78.83,3.22
20.47,85.93,9.39
20.22,73.05,-0.2
22.52,88.78,10.59
25.68,85.35,12.01
26.84,79.53,11.22
11.15,75.82,9.7
17.31,78.87,2.33
26.92,79.21,10.51
30.4,74.9,7.3
29.66,77.45,11.52
22.97,86.05,10.35
22.15,70.58,-0.22
29.39,76.99,9.03
24.04,79.1,12.52
30.73,76.79,15.15
28.43,75.51,4.74
27.72,96.23,31.31
26.57,94.7,24.98
24.05,86.9,10.83
25.88,87.13,12.06
28.16,75.46,4.9
25.68,93.23,17.07
21.43,71.22,-0.82
25.3,93.72,22.4
28.68,73.12,0.38
24.88,78.97,10.77
11.83,76.07,2.88
27.22,93.12,24.61
28.78,96.27,29.46
22.22,78.43,11.85
25.68,94.3,23.92
24.47,86.25,12.42
29.98,77.1,11.63
24.79,79.08,11.34
24.52,84.95,11.66
20.68,86.85,10.63
28.75,73.99,2.11
25.07,75.5,4.57
26.22,87.02,12.68
28.67,96.15,36.97
11.4,79.7,15.52
17.6,78.75,2.83
21.52,73.65,1.06
16.45,74.33,-2.87
25.17,82.53,12.52
15.58,79.88,6.22
26.63,94.92,26.31
19.07,79.07,5.14
22.12,77.5,7.59
24.05,86.15,11.8
23.18,76.97,6.17
27.93,79.28,11.72
17.56,78.22,2.55
10.97,77.28,4.81
17.29,78.03,2.33
27.12,79.41,11.27
10.7,76.75,8.0
17.23,79.13,2.45
23.67,76.23,4.61
24.45,85.17,11.75
18.72,72.9,-1.05
12.5,76.3,0.19
26.5,75.67,4.3
21.1,85.33,9.17
21.7,79.68,11.94
22.12,76.9,4.46
30.69,76.09,11.81
26.72,94.23,20.49
25.27,87.22,11.02
13.63,74.7,2.61
20.5,85.83,9.27
19.97,72.72,-0.0
32.53,75.97,60.03
24.05,84.07,11.98
23.83,79.45,13.03
26.17,85.9,12.54
27.05,88.27,12.05
25.67,78.47,9.17
24.2,72.2,0.9
30.32,78.03,23.53
24.92,84.18,12.11
16.38,73.35,-1.28
23.78,86.43,11.04
22.6,75.3,3.27
12.13,78.03,2.75
32.27,76.38,45.67
26.67,77.83,7.48
26.02,89.98,12.65
26.15,89.92,12.96
22.18,88.2,11.06
27.48,95.02,24.8
21.83,87.78,10.8
20.72,70.92,-0.58
22.83,74.27,2.27
17.72,83.3,9.48
24.27,87.25,10.75
23.83,73.67,2.27
21.18,81.28,9.89
23.48,87.32,9.81
22.37,69.08,0.57
26.12,92.87,15.22
29.9,78.55,28.49
32.86,74.9,27.64
17.91,78.01,3.21
24.48,71.73,0.6
30.27,80.52,47.24
32.58,74.93,22.16
26.91,79.6,11.48
26.1,90.78,13.07
24.93,92.77,12.53
24.03,84.07,11.94
20.42,72.85,0.54
26.31,79.3,10.53
30.22,74.17,5.04
34.17,74.9,76.53
32.65,74.9,23.34
24.73,79.21,11.69
26.63,92.8,16.17
34.33,74.38,67.61
24.02,85.55,13.36
28.45,72.5,-0.69
25.33,88.32,11.74
30.75,76.15,12.33
27.9,96.3,32.05
28.02,96.23,36.95
25.75,75.38,4.01
18.25,77.1,4.0
25.74,79.16,10.26
23.13,78.68,10.29
27.98,79.42,12.1
26.17,85.0,12.75
29.73,78.47,16.34
23.43,73.75,1.87
20.03,75.03,0.06
33.13,75.98,76.8
29.86,78.64,30.46
26.92,71.37,-0.35
30.66,76.83,14.41
24.6,92.83,12.32
33.27,74.55,42.85
17.65,77.47,3.05
30.58,76.82,13.88
25.98,87.13,12.23
24.42,85.98,12.32
28.93,76.17,6.18
33.53,74.22,56.94
29.93,78.74,25.96
24.37,92.17,11.34
26.7,77.9,7.64
29.91,78.7,27.6
25.6,75.61,3.92
21.48,85.82,11.41
33.58,74.09,48.83
26.47,92.47,15.37
19.3,75.67,0.06
22.98,71.47,0.47
22.57,70.42,1.22
23.57,76.78,5.8
32.74,74.81,22.96
24.15,78.23,9.41
28.39,75.63,5.1
28.35,75.64,5.08
16.22,73.83,-2.12
27.13,94.77,22.85
26.17,93.57,22.14
17.94,78.68,3.5
20.17,84.85,9.03
27.1,79.95,12.25
26.35,89.9,13.58
27.27,93.07,24.44
32.56,74.92,21.99
24.53,84.92,11.54
12.17,76.6,0.9
15.68,74.97,-2.73
34.27,74.47,67.41
34.45,74.41,73.41
34.39,73.79,57.28
21.07,83.2,8.51
18.02,78.9,3.67
34.37,73.98,88.73
23.75,86.17,10.94
16.05,73.92,-2.0
23.42,91.67,11.41
29.08,74.68,3.42
28.87,75.45,4.67
25.32,86.02,11.32
25.55,84.15,12.48
23.98,86.02,11.39
22.97,74.12,2.2
24.76,79.05,11.3
23.13,84.85,12.64
20.0,76.3,2.64
27.5,95.75,27.75
16.73,76.92,0.92
21.7,74.03,3.22
26.28,79.29,10.45
25.93,90.77,12.94
27.79,79.31,11.44
29.28,78.12,11.73
25.97,85.12,12.42
28.19,74.69,3.53
26.13,89.47,12.88
10.03,76.3,13.89
11.22,76.15,8.12
13.07,80.26,12.18
17.58,78.54,2.89
13.25,80.33,11.93
13.13,80.25,11.9
8.18,77.63,23.67
26.75,82.08,13.66
25.93,80.83,12.91
30.92,74.67,8.97
26.3,87.27,13.0
22.37,88.78,10.81
16.28,78.68,1.9
30.72,76.77,14.87
26.35,79.23,10.39
25.77,75.63,4.19
24.18,92.02,11.15
11.18,75.85,9.45
17.84,78.12,3.08
15.42,75.63,-2.53
27.33,88.62,16.98
16.53,80.8,6.1
24.75,84.95,11.74
25.4,83.55,12.46
22.77,83.97,12.68
27.13,81.97,13.99
21.47,80.2,10.87
19.27,84.88,9.91
26.75,83.37,13.79
17.35,76.85,1.75
34.05,74.4,79.39
24.65,77.32,7.76
28.42,77.0,7.47
26.1,91.58,13.63
26.23,78.25,8.58
15.42,75.62,-2.53
27.23,79.28,10.99
33.89,74.29,68.05
24.05,76.45,5.12
25.58,76.3,4.6
15.73,75.98,-2.18
16.27,76.83,0.05
23.52,74.0,1.89
20.1,84.57,8.45
9.92,77.53,8.09
34.16,74.57,66.65
30.65,78.85,34.7
27.85,78.47,9.73
14.55,78.73,2.87
29.9,78.68,31.55
26.01,79.38,10.75
32.79,74.77,23.28
29.97,78.53,28.33
26.7,94.12,19.99
17.61,78.47,2.9
27.72,79.65,12.35
22.77,87.8,9.99
23.28,84.55,13.11
20.88,73.72,0.35
28.3,75.71,5.21
22.9,88.16,10.08
20.13,78.32,8.11
29.85,77.05,11.01
25.22,87.17,11.03
23.95,87.1,10.41
22.7,70.65,1.14
27.22,73.47,1.71
30.72,75.98,11.73
32.98,74.41,24.36
28.36,74.9,3.8
27.7,79.57,12.04
20.67,79.13,9.09
22.25,88.5,10.82
33.26,74.14,42.53
27.32,84.32,14.83
23.27,87.97,9.84
31.52,76.02,17.72
27.98,72.25,-0.78
24.9,72.83,1.59
20.72,70.99,-0.5
34.08,74.57,72.11
14.97,78.25,1.28
34.1,74.58,71.38
21.92,85.37,11.49
22.02,69.92,-0.46
22.26,88.97,11.05
22.86,88.04,10.08
16.75,77.3,1.24
25.73,75.54,4.13
19.92,77.05,4.9
25.93,85.33,12.28
18.17,73.3,-1.52
21.33,69.9,-0.46
16.72,75.43,-2.39
17.21,78.9,2.23
14.83,76.63,-1.5
25.96,75.59,4.09
12.84,80.06,11.55
25.6,85.2,11.98
18.98,84.02,9.27
20.37,83.37,7.66
17.63,80.93,4.58
22.55,72.22,2.0
20.28,84.7,8.92
14.98,74.92,-1.91
15.17,77.38,0.03
16.28,76.62,-0.51
24.67,84.77,11.67
30.64,76.81,14.17
30.1,79.97,42.64
28.07,94.57,31.02
24.67,75.6,4.52
18.02,79.57,3.59
27.38,80.17,13.4
17.82,73.1,-1.28
13.0,76.15,-0.85
28.08,96.5,37.59
23.98,85.37,13.7
29.17,75.73,5.86
14.28,74.45,1.32
22.77,77.77,7.2
10.58,92.55,41.69
17.45,78.47,2.56
9.5,76.63,14.22
15.8,76.98,-0.16
15.02,75.95,-2.32
30.03,77.89,4.45
28.18,75.39,4.68
34.28,74.2,76.46
13.0,75.7,-0.28
33.39,74.23,52.26
27.65,79.95,13.06
15.43,75.8,-2.44
26.86,79.06,9.97
31.03,78.73,44.3
22.57,75.82,3.87
34.53,75.13,113.53
24.6,87.08,11.26
17.55,75.9,-1.11
22.62,86.13,9.97
23.67,84.95,12.63
26.39,79.48,10.66
26.53,75.87,4.8
13.95,76.62,-1.47
29.93,78.52,28.08
26.0,92.87,14.93
14.03,75.68,-1.53
13.54,77.3,-0.33
27.57,93.85,25.41
12.82,77.03,-0.43
13.23,77.12,-0.69
16.47,76.53,-0.57
34.3,74.25,71.97
28.78,95.88,38.57
24.53,84.02,12.0
30.17,76.54,10.7
27.68,76.45,6.9
25.05,84.63,11.84
27.6,78.05,8.56
26.27,91.37,13.63
23.83,73.03,1.82
24.77,93.9,20.49
22.72,75.8,3.9
17.69,78.87,3.0
27.16,79.27,10.94
29.84,78.75,32.67
24.68,74.13,3.2
27.68,74.07,2.42
11.57,75.6,8.23
11.77,79.38,11.9
27.24,79.44,11.37
34.65,76.02,142.31
30.1,77.75,14.6
20.13,85.15,9.07
24.28,85.17,12.97
27.33,82.7,14.35
23.2,79.95,13.95
19.08,82.03,7.2
26.82,75.8,5.24
26.9,70.92,-0.37
21.05,75.57,0.81
25.35,72.62,0.86
26.53,88.72,14.2
32.67,74.83,24.55
22.82,86.18,9.65
22.82,86.18,9.72
22.88,84.13,13.61
25.08,73.08,1.77
18.2,75.2,-1.63
24.53,76.17,4.58
25.45,78.58,9.6
21.92,84.08,9.9
26.3,73.02,1.02
30.55,79.57,47.76
33.19,74.15,34.75
14.53,76.35,-1.89
22.23,85.65,11.04
25.48,84.42,12.37
25.05,84.08,12.07
26.2,73.94,2.34
28.88,74.07,2.33
26.72,89.88,15.95
21.73,75.15,1.45
22.47,70.07,1.18
26.1,92.73,14.75
26.38,79.19,10.26
24.92,86.22,11.05
17.61,78.88,2.88
25.55,82.32,12.88
23.63,75.13,3.44
28.05,94.18,25.93
30.64,76.05,11.45
30.8,75.82,11.53
29.28,77.42,10.16
33.98,74.27,76.23
28.06,75.28,4.56
25.1,78.8,10.57
33.78,74.07,44.92
26.21,73.07,0.95
33.34,74.21,44.98
32.6,74.87,21.92
24.43,85.52,13.0
23.1,74.15,2.19
22.17,86.63,9.96
30.03,77.83,14.28
17.74,78.47,3.13
28.33,75.68,5.14
16.33,74.78,-2.91
16.43,74.68,-3.0
25.38,74.3,3.51
29.8,78.65,27.31
22.52,85.63,11.66
26.13,87.62,12.78
20.78,85.72,8.99
20.82,75.97,1.69
21.85,87.92,10.96
10.95,78.08,6.82
24.32,92.0,11.24
16.95,82.23,8.82
27.07,88.47,20.89
18.33,84.13,9.8
11.73,78.97,9.13
32.4,78.25,76.52
20.27,81.48,8.38
22.67,76.73,4.69
11.83,75.33,7.02
26.43,80.37,13.01
8.08,77.5,23.76
31.33,75.33,12.94
10.92,79.83,17.5
10.07,78.8,15.77
29.7,77.03,10.53
14.78,74.13,0.48
33.0,74.9,50.36
21.62,85.58,10.8
21.32,70.32,-1.03
24.98,79.92,12.94
17.25,80.15,3.66
21.83,76.37,3.28
21.82,75.62,1.67
27.9,80.8,14.83
22.08,82.15,11.64
9.95,76.27,14.29
10.23,77.47,7.73
12.95,78.3,1.57
16.7,74.23,-2.72
22.53,88.33,10.48
22.65,88.45,10.34
7.22,93.73,61.91
10.75,79.35,14.87
25.15,75.85,4.14
25.18,75.9,4.21
17.55,80.63,4.25
9.53,76.6,14.0
11.25,75.78,9.29
23.4,88.52,10.0
10.4,78.67,12.93
33.58,75.5,56.03
34.42,74.3,69.79
15.83,78.07,0.78
26.85,79.5,11.15
25.22,82.72,12.66
13.24,76.86,-1.04
19.28,74.37,-0.73
17.87,78.76,3.38
17.22,78.03,2.18
13.55,76.01,-1.47
22.5,73.75,1.98
21.53,73.43,1.23
32.68,74.76,21.97
31.91,75.45,17.27
29.92,77.07,11.34
13.02,80.12,11.44
27.57,79.35,11.36
27.51,79.51,11.63
30.02,79.07,36.78
13.35,77.98,0.69
34.3,73.95,77.28
34.12,74.81,73.96
28.62,72.97,0.11
22.17,85.62,10.97
27.78,79.32,11.07
21.85,72.13,1.61
17.5,74.75,-2.24
26.7,89.45,15.95
28.19,75.7,5.26
20.03,77.83,7.35
25.25,94.47,24.2
26.89,79.65,11.6
17.92,82.97,8.06
22.44,88.1,10.6
11.7,75.53,7.78
30.04,73.95,4.1
9.82,77.15,6.37
21.95,85.32,11.55
21.23,78.9,10.63
22.05,78.3,11.34
26.8,75.64,4.71
19.25,73.15,-0.82
19.5,83.32,7.92
33.23,74.39,38.31
32.96,74.41,24.09
24.6,84.82,11.66
29.79,78.71,25.58
19.9,86.12,10.53
29.87,78.72,32.35
20.27,85.18,8.93
21.42,79.27,12.09
17.07,78.49,2.2
25.4,79.5,11.19
12.85,74.9,4.01
28.93,74.89,3.61
23.1,71.4,0.62
23.43,85.32,12.91
12.42,78.38,3.38
11.83,75.67,6.12
23.48,70.47,1.82
22.42,71.87,1.21
25.13,75.58,4.51
24.54,75.71,4.37
25.7,81.35,12.76
17.28,76.22,-0.47
21.78,85.97,10.74
21.32,77.61,6.99
10.92,76.43,8.35
10.47,79.73,18.21
20.23,83.28,7.71
18.15,73.0,-1.25
27.05,79.39,11.17
26.65,79.99,12.24
27.23,79.25,10.93
23.1,74.87,2.66
28.37,76.9,7.43
29.82,78.53,28.31
19.72,76.27,2.09
33.77,74.35,76.11
30.66,76.84,14.46
26.18,92.73,16.3
23.32,91.32,11.19
25.05,75.0,3.84
26.49,79.19,9.84
9.18,76.55,17.17
10.98,78.23,7.87
34.45,74.29,69.06
24.75,78.25,9.23
24.03,79.2,12.51
17.75,77.9,2.92
27.08,79.82,12.21
15.85,77.27,0.28
22.84,88.42,10.17
24.98,78.27,9.17
23.6,74.62,2.54
23.35,77.07,6.39
16.62,73.9,-2.23
23.63,85.0,12.86
22.6,81.47,14.84
18.75,73.55,-0.82
26.99,79.64,11.61
24.82,78.76,10.55
33.53,77.5,126.62
24.37,82.95,13.2
25.05,84.05,12.07
25.07,83.95,12.18
16.55,73.62,-1.74
29.89,78.66,31.19
24.86,78.86,10.94
29.12,75.52,5.17
25.5,75.85,4.02
23.97,93.22,18.3
23.37,93.12,20.17
29.98,78.62,28.41
24.97,85.1,11.76
22.53,88.32,10.5
26.52,85.97,13.05
26.25,76.33,4.98
28.04,75.65,5.57
25.65,94.03,20.93
33.23,74.63,60.52
20.18,85.62,9.6
28.12,74.76,3.63
25.35,75.53,3.74
18.12,73.0,-1.33
21.18,71.65,0.12
25.53,86.55,11.5
26.82,70.7,-0.53
21.51,77.52,8.91
22.52,79.03,13.67
21.43,78.97,10.96
13.18,80.04,10.39
27.69,79.67,12.33
17.97,78.72,3.5
16.97,78.35,1.89
34.29,74.23,73.15
34.17,74.27,74.25
15.2,76.22,-2.07
19.83,83.73,8.16
12.46,80.1,13.42
24.53,75.65,4.25
16.75,77.78,1.25
10.08,78.75,15.43
13.93,78.27,1.29
27.69,79.65,12.29
16.1,78.3,1.11
16.03,79.95,5.46
28.23,95.0,28.7
11.15,75.97,9.11
26.75,94.83,26.71
29.54,77.49,11.19
9.23,76.87,15.52
33.5,74.83,88.41
21.43,74.43,0.17
12.71,76.95,-0.23
8.77,78.1,22.15
11.73,75.88,3.69
24.38,84.53,11.99
25.85,85.6,12.09
30.4,77.95,24.36
12.48,76.87,0.1
8.37,77.0,21.8
34.1,74.65,72.1
17.67,82.23,7.29
34.11,74.52,67.81
18.93,77.48,5.53
9.8,76.8,8.57
17.83,73.92,-1.8
23.72,85.5,12.2
23.8,81.35,14.91
12.92,74.82,3.97
26.62,89.83,15.3
24.65,79.15,11.52
29.98,78.7,26.29
24.22,84.67,12.68
23.97,87.17,10.39
17.97,78.86,3.55
27.83,79.47,11.96
16.13,76.58,-0.75
9.75,76.57,13.42
11.98,75.95,2.59
24.71,79.22,11.49
24.82,85.25,11.67
16.17,76.88,0.08
32.89,74.74,24.56
24.59,79.18,11.62
34.51,76.27,140.9
23.8,80.8,14.6
26.42,87.43,13.28
13.32,77.14,-0.68
24.37,87.42,10.85
23.8,86.28,10.72
12.42,92.93,34.06
26.75,80.88,13.54
30.93,75.87,12.42
30.9,75.8,12.09
25.75,93.18,15.77
34.03,74.68,73.84
25.55,76.22,4.55
34.42,74.23,68.84
30.38,77.81,19.53
24.5,87.13,11.08
24.58,78.88,11.07
21.7,84.67,10.38
23.27,92.47,16.53
25.2,93.3,19.57
13.7,75.67,-1.16
25.58,93.77,22.65
26.77,84.98,13.43
27.23,94.12,21.08
25.18,86.08,11.15
28.33,73.2,0.49
24.37,87.2,10.74
21.85,87.22,10.25
24.17,88.27,10.14
30.72,76.25,12.47
17.44,78.54,2.49
22.22,70.23,0.23
24.11,78.98,13.13
25.47,92.8,16.51
25.5,93.12,15.06
27.75,95.92,29.04
27.03,79.39,11.17
21.72,71.38,-0.77
18.03,75.33,-1.57
21.08,83.4,8.41
26.35,75.57,4.17
25.3,93.43,21.63
32.8,79.18,124.48
27.32,95.9,30.0
26.03,90.17,12.64
21.55,71.35,-0.73
17.18,78.71,2.32
16.17,76.52,-0.88
34.0,74.92,73.17
20.2,83.7,9.81
23.4,69.88,1.28
22.32,87.05,9.79
22.83,85.12,11.11
17.98,76.33,0.96
26.87,79.11,10.24
12.02,77.25,0.8
25.2,94.47,22.78
25.68,92.8,15.42
20.78,77.67,6.89
24.7,79.02,11.49
22.88,69.82,1.8
23.83,87.82,9.87
32.52,74.76,20.64
26.28,94.25,24.81
24.55,92.6,11.93
24.87,86.52,11.43
29.97,77.04,11.51
28.07,75.62,5.35
9.92,78.12,11.99
9.83,78.08,12.53
17.93,73.67,1.32
16.75,78.0,1.37
21.08,71.78,0.49
27.23,79.05,10.49
26.75,92.35,16.45
22.0,80.7,13.39
25.03,88.13,11.14
20.55,74.53,0.03
21.17,81.73,9.93
32.27,77.17,61.61
22.58,80.37,13.77
22.82,69.27,1.45
12.5,76.83,0.04
12.92,74.88,3.29
12.95,74.83,3.68
16.18,81.13,8.12
27.5,77.68,7.54
12.92,92.92,32.06
18.05,78.27,3.48
12.42,75.73,1.42
29.02,77.63,9.96
11.8,77.82,3.18
22.42,87.32,9.94
8.3,73.0,14.03
28.83,78.75,12.37
15.42,73.78,-0.55
26.67,84.92,13.41
30.58,78.48,39.87
29.47,79.65,30.62
18.9,72.82,-0.87
19.12,72.85,-0.75
30.45,78.08,35.05
29.47,77.73,11.62
26.12,85.4,12.58
12.3,76.7,0.44
11.8,76.0,3.16
27.54,79.69,12.16
24.65,84.58,12.21
15.47,79.87,6.54
20.87,84.4,8.35
13.11,80.3,12.24
9.93,78.12,11.89
16.45,77.43,0.74
22.87,87.98,10.03
24.77,77.7,8.84
24.78,78.44,10.24
28.45,76.11,5.83
26.4,89.75,14.04
24.03,78.38,10.17
22.69,88.15,10.28
21.02,73.15,0.67
25.03,87.32,11.09
19.47,82.58,8.17
26.72,92.9,16.84
10.2,76.72,10.77
26.13,85.63,12.49
28.42,73.37,1.07
24.85,83.78,12.21
24.05,78.89,11.93
21.55,74.7,0.72
17.53,78.59,2.75
26.02,79.34,10.69
15.68,75.63,-2.64
27.87,79.44,11.95
12.75,79.67,9.35
13.04,80.23,12.05
16.53,75.58,-2.44
19.62,74.57,-0.8
27.57,79.74,12.4
30.77,79.48,43.65
17.93,78.8,3.57
25.65,75.59,4.11
17.55,73.98,-1.11
19.32,74.33,-0.86
23.1,80.23,14.15
26.43,92.03,14.54
17.52,75.47,-1.96
18.23,73.28,-1.49
