Latitude,Longitude,PTrain_RFL
25.18,85.52,5.22
19.57,74.65,6.08
23.3,81.67,13.47
22.37,87.42,30.93
23.17,79.45,17.26
25.15,84.62,5.71
32.62,74.82,5.52
33.21,74.43,22.78
26.43,70.58,0.75
13.0,80.27,164.11
22.22,88.1,47.51
25.05,83.62,6.95
21.32,74.1,1.55
22.01,88.33,46.79
24.77,88.03,9.47
20.48,86.23,47.39
30.52,76.84,4.74
29.89,78.66,10.54
24.67,79.16,13.76
33.68,75.08,47.11
21.93,69.77,0.47
25.58,72.67,0.08
22.87,78.22,16.57
29.82,78.72,8.48
26.25,78.25,7.56
30.56,76.21,3.32
24.4,83.58,6.49
30.27,76.03,1.88
25.65,87.13,7.11
22.95,88.55,25.51
32.94,74.39,6.24
24.07,79.08,16.13
24.18,72.03,-0.75
20.45,72.88,11.17
26.8,79.25,8.02
21.67,87.35,48.51
25.7,92.02,17.01
25.28,74.67,6.3
30.19,76.63,3.05
27.14,79.75,7.9
20.62,83.35,14.26
20.9,77.6,18.53
24.27,73.38,14.11
25.55,84.87,5.42
26.05,77.37,6.11
27.07,88.2,-2.03
11.68,77.13,71.91
31.28,76.25,8.16
26.7,88.48,7.75
20.43,85.98,43.78
22.13,84.8,9.0
22.68,84.55,7.24
24.63,93.77,23.13
26.05,86.98,6.12
34.4,74.32,50.65
19.02,72.85,11.27
27.25,92.4,45.96
14.6,76.68,34.66
17.89,78.46,20.97
34.01,74.64,55.7
26.82,94.83,19.25
27.87,96.37,6.08
32.65,74.82,5.52
24.1,92.6,21.18
34.48,74.24,58.91
17.33,78.41,22.96
23.35,92.83,25.93
27.35,73.1,-0.28
30.19,76.51,2.76
22.36,88.12,42.62
34.53,76.2,59.81
34.38,74.99,71.61
24.02,87.15,8.06
34.28,74.44,49.46
33.6,75.02,52.69
28.26,75.37,-2.39
22.25,85.8,15.94
26.52,71.81,1.82
26.77,92.6,19.53
25.5,83.85,6.46
13.62,76.42,41.31
22.25,88.67,43.73
9.17,92.83,331.85
22.55,85.82,11.8
24.92,75.58,5.91
22.03,82.7,9.44
20.78,86.73,54.67
19.97,79.3,20.06
26.2,92.52,22.14
25.78,84.73,5.26
13.0,80.18,157.96
13.07,80.25,160.64
25.25,91.73,29.68
22.1,79.0,21.66
13.25,75.75,45.23
14.23,76.43,35.16
24.88,74.63,6.83
24.65,83.1,7.24
28.25,74.92,-2.92
11.0,76.97,100.72
11.03,77.05,100.81
21.78,87.75,48.32
26.33,89.47,12.23
11.77,79.77,184.82
14.48,78.83,71.91
20.47,85.93,41.82
20.22,73.05,6.65
22.52,88.78,35.47
25.68,85.35,5.21
26.84,79.53,8.24
11.15,75.82,138.9
17.31,78.87,24.51
26.92,79.21,7.76
30.4,74.9,-0.38
29.66,77.45,3.77
22.97,86.05,9.54
22.15,70.58,3.62
29.39,76.99,1.83
24.04,79.1,16.3
30.73,76.79,5.43
28.43,75.51,-2.53
27.72,96.23,11.85
26.57,94.7,18.07
24.05,86.9,6.71
25.88,87.13,6.86
28.16,75.46,-1.74
25.68,93.23,19.51
21.43,71.22,0.69
25.3,93.72,34.43
28.68,73.12,-7.91
24.88,78.97,12.92
11.83,76.07,69.76
27.22,93.12,12.52
28.78,96.27,37.11
22.22,78.43,23.08
25.68,94.3,41.08
24.47,86.25,3.73
29.98,77.1,3.63
24.79,79.08,13.41
24.52,84.95,4.59
20.68,86.85,57.85
28.75,73.99,-5.37
25.07,75.5,7.95
26.22,87.02,6.29
28.67,96.15,15.57
11.4,79.7,192.19
17.6,78.75,22.25
21.52,73.65,7.41
16.45,74.33,10.6
25.17,82.53,9.01
15.58,79.88,90.17
26.63,94.92,17.53
19.07,79.07,20.15
22.12,77.5,18.81
24.05,86.15,4.63
23.18,76.97,13.85
27.93,79.28,6.59
17.56,78.22,21.76
10.97,77.28,107.93
17.29,78.03,23.34
27.12,79.41,7.68
10.7,76.75,130.47
17.23,79.13,27.28
23.67,76.23,9.39
24.45,85.17,4.22
18.72,72.9,11.11
12.5,76.3,55.91
26.5,75.67,2.03
21.1,85.33,19.46
21.7,79.68,19.72
22.12,76.9,11.0
30.69,76.09,3.5
26.72,94.23,23.56
25.27,87.22,7.38
13.63,74.7,75.21
20.5,85.83,39.18
19.97,72.72,10.68
32.53,75.97,38.02
24.05,84.07,5.44
23.83,79.45,16.13
26.17,85.9,4.93
27.05,88.27,18.14
25.67,78.47,9.79
24.2,72.2,0.66
30.32,78.03,7.94
24.92,84.18,5.81
16.38,73.35,25.24
23.78,86.43,6.24
22.6,75.3,12.93
12.13,78.03,87.28
32.27,76.38,22.75
26.67,77.83,5.45
26.02,89.98,14.09
26.15,89.92,13.64
22.18,88.2,48.12
27.48,95.02,20.38
21.83,87.78,47.87
20.72,70.92,3.11
22.83,74.27,7.27
17.72,83.3,83.44
24.27,87.25,7.09
23.83,73.67,5.44
21.18,81.28,14.01
23.48,87.32,13.44
22.37,69.08,6.27
26.12,92.87,23.39
29.9,78.55,8.88
32.86,74.9,7.7
17.91,78.01,21.37
24.48,71.73,-1.96
30.27,80.52,17.1
32.58,74.93,5.89
26.91,79.6,8.17
26.1,90.78,16.75
24.93,92.77,23.3
24.03,84.07,5.53
20.42,72.85,11.32
26.31,79.3,9.07
30.22,74.17,-2.55
34.17,74.9,51.72
32.65,74.9,6.27
24.73,79.21,13.61
26.63,92.8,23.23
34.33,74.38,49.99
24.02,85.55,5.08
28.45,72.5,-9.11
25.33,88.32,9.63
30.75,76.15,3.85
27.9,96.3,10.29
28.02,96.23,5.37
25.75,75.38,4.13
18.25,77.1,23.28
25.74,79.16,10.31
23.13,78.68,17.33
27.98,79.42,6.71
26.17,85.0,4.73
29.73,78.47,6.02
23.43,73.75,0.39
20.03,75.03,7.76
33.13,75.98,48.89
29.86,78.64,9.52
26.92,71.37,-0.77
30.66,76.83,5.1
24.6,92.83,23.09
33.27,74.55,23.69
17.65,77.47,23.24
30.58,76.82,4.83
25.98,87.13,6.82
24.42,85.98,3.59
28.93,76.17,-1.25
33.53,74.22,40.4
29.93,78.74,7.78
24.37,92.17,22.79
26.7,77.9,5.57
29.91,78.7,8.3
25.6,75.61,3.39
21.48,85.82,26.35
33.58,74.09,33.74
26.47,92.47,22.08
19.3,75.67,8.21
22.98,71.47,-0.08
22.57,70.42,7.07
23.57,76.78,12.13
32.74,74.81,5.21
24.15,78.23,14.6
28.39,75.63,-2.03
28.35,75.64,-1.98
16.22,73.83,19.46
27.13,94.77,23.04
26.17,93.57,18.25
17.94,78.68,21.17
20.17,84.85,35.77
27.1,79.95,8.01
26.35,89.9,12.75
27.27,93.07,11.6
32.56,74.92,5.96
24.53,84.92,4.79
12.17,76.6,63.87
15.68,74.97,16.96
34.27,74.47,49.31
34.45,74.41,56.31
34.39,73.79,41.07
21.07,83.2,10.84
18.02,78.9,20.88
34.37,73.98,62.17
23.75,86.17,5.59
16.05,73.92,20.43
23.42,91.67,31.86
29.08,74.68,-4.68
28.87,75.45,-3.15
25.32,86.02,5.46
25.55,84.15,6.09
23.98,86.02,4.63
22.97,74.12,5.75
24.76,79.05,13.51
23.13,84.85,7.88
20.0,76.3,14.36
27.5,95.75,17.68
16.73,76.92,25.66
21.7,74.03,29.04
26.28,79.29,9.12
25.93,90.77,16.12
27.79,79.31,6.74
29.28,78.12,4.62
25.97,85.12,5.04
28.19,74.69,-2.93
26.13,89.47,12.49
10.03,76.3,169.6
11.22,76.15,128.1
13.07,80.26,160.43
17.58,78.54,22.61
13.25,80.33,157.65
13.13,80.25,157.84
8.18,77.63,232.53
26.75,82.08,6.83
25.93,80.83,9.75
30.92,74.67,1.36
26.3,87.27,6.46
22.37,88.78,39.9
16.28,78.68,33.81
30.72,76.77,5.31
26.35,79.23,8.91
25.77,75.63,3.88
24.18,92.02,23.56
11.18,75.85,135.95
17.84,78.12,21.29
15.42,75.63,20.78
27.33,88.62,8.48
16.53,80.8,76.06
24.75,84.95,4.93
25.4,83.55,6.88
22.77,83.97,8.64
27.13,81.97,6.45
21.47,80.2,17.83
19.27,84.88,71.64
26.75,83.37,5.23
17.35,76.85,23.2
34.05,74.4,61.98
24.65,77.32,12.45
28.42,77.0,1.06
26.1,91.58,19.16
26.23,78.25,7.75
15.42,75.62,20.8
27.23,79.28,7.37
33.89,74.29,54.71
24.05,76.45,9.31
25.58,76.3,4.03
15.73,75.98,20.63
16.27,76.83,25.99
23.52,74.0,0.0
20.1,84.57,35.2
9.92,77.53,132.85
34.16,74.57,48.21
30.65,78.85,15.78
27.85,78.47,5.16
14.55,78.73,68.52
29.9,78.68,9.89
26.01,79.38,9.84
32.79,74.77,5.02
29.97,78.53,8.84
26.7,94.12,23.88
17.61,78.47,22.31
27.72,79.65,7.13
22.77,87.8,29.32
23.28,84.55,7.63
20.88,73.72,7.02
28.3,75.71,-1.75
22.9,88.16,27.39
20.13,78.32,22.91
29.85,77.05,3.19
25.22,87.17,7.04
23.95,87.1,8.19
22.7,70.65,6.01
27.22,73.47,0.08
30.72,75.98,3.42
32.98,74.41,8.41
28.36,74.9,-3.24
27.7,79.57,7.1
20.67,79.13,20.7
22.25,88.5,42.35
33.26,74.14,25.93
27.32,84.32,2.16
23.27,87.97,19.79
31.52,76.02,6.54
27.98,72.25,-7.37
24.9,72.83,5.44
20.72,70.99,3.4
34.08,74.57,50.63
14.97,78.25,50.34
34.1,74.58,49.68
21.92,85.37,17.4
22.02,69.92,4.37
22.26,88.97,43.61
22.86,88.04,28.16
16.75,77.3,25.62
25.73,75.54,4.04
19.92,77.05,19.25
25.93,85.33,5.09
18.17,73.3,11.27
21.33,69.9,2.29
16.72,75.43,12.86
17.21,78.9,25.79
14.83,76.63,31.75
25.96,75.59,3.14
12.84,80.06,154.5
25.6,85.2,5.27
18.98,84.02,49.84
20.37,83.37,16.9
17.63,80.93,41.26
22.55,72.22,7.16
20.28,84.7,30.7
14.98,74.92,24.93
15.17,77.38,36.77
16.28,76.62,23.74
24.67,84.77,5.05
30.64,76.81,4.98
30.1,79.97,9.97
28.07,94.57,8.16
24.67,75.6,8.6
18.02,79.57,22.04
27.38,80.17,7.55
17.82,73.1,15.94
13.0,76.15,47.19
28.08,96.5,16.0
23.98,85.37,5.71
29.17,75.73,-2.0
14.28,74.45,60.64
22.77,77.77,14.9
10.58,92.55,294.67
17.45,78.47,22.65
9.5,76.63,171.05
15.8,76.98,31.32
15.02,75.95,25.7
30.03,77.89,-49.53
28.18,75.39,-2.03
34.28,74.2,63.02
13.0,75.7,46.82
33.39,74.23,35.77
27.65,79.95,7.3
15.43,75.8,21.41
26.86,79.06,7.61
31.03,78.73,18.07
22.57,75.82,13.22
34.53,75.13,69.89
24.6,87.08,5.52
17.55,75.9,12.54
22.62,86.13,13.41
23.67,84.95,5.19
26.39,79.48,9.02
26.53,75.87,2.71
13.95,76.62,39.95
29.93,78.52,8.78
26.0,92.87,23.44
14.03,75.68,35.6
13.54,77.3,48.91
27.57,93.85,25.88
12.82,77.03,55.49
13.23,77.12,49.58
16.47,76.53,22.24
34.3,74.25,57.33
28.78,95.88,5.12
24.53,84.02,5.83
30.17,76.54,2.77
27.68,76.45,1.54
25.05,84.63,5.75
27.6,78.05,4.39
26.27,91.37,19.09
23.83,73.03,3.92
24.77,93.9,22.93
22.72,75.8,12.7
17.69,78.87,21.98
27.16,79.27,7.46
29.84,78.75,11.06
24.68,74.13,9.33
27.68,74.07,-1.98
11.57,75.6,126.91
11.77,79.38,160.76
27.24,79.44,7.53
34.65,76.02,48.9
30.1,77.75,5.37
20.13,85.15,43.12
24.28,85.17,3.8
27.33,82.7,5.2
23.2,79.95,17.02
19.08,82.03,23.82
26.82,75.8,2.75
26.9,70.92,0.72
21.05,75.57,2.54
25.35,72.62,1.16
26.53,88.72,9.12
32.67,74.83,7.26
22.82,86.18,11.99
22.82,86.18,11.9
22.88,84.13,11.35
25.08,73.08,5.21
18.2,75.2,7.6
24.53,76.17,6.77
25.45,78.58,10.73
21.92,84.08,8.32
26.3,73.02,1.08
30.55,79.57,13.41
33.19,74.15,18.0
14.53,76.35,31.97
22.23,85.65,14.93
25.48,84.42,5.89
25.05,84.08,6.2
26.2,73.94,2.53
28.88,74.07,-5.36
26.72,89.88,8.09
21.73,75.15,5.12
22.47,70.07,7.96
26.1,92.73,23.54
26.38,79.19,8.79
24.92,86.22,5.05
17.61,78.88,22.42
25.55,82.32,8.69
23.63,75.13,8.97
28.05,94.18,12.37
30.64,76.05,3.23
30.8,75.82,3.3
29.28,77.42,2.97
33.98,74.27,60.17
28.06,75.28,-1.8
25.1,78.8,12.33
33.78,74.07,27.91
26.21,73.07,0.28
33.34,74.21,27.66
32.6,74.87,5.63
24.43,85.52,3.56
23.1,74.15,4.8
22.17,86.63,25.44
30.03,77.83,5.31
17.74,78.47,21.9
28.33,75.68,-1.88
16.33,74.78,12.14
16.43,74.68,10.95
25.38,74.3,8.43
29.8,78.65,8.33
22.52,85.63,13.33
26.13,87.62,7.52
20.78,85.72,30.28
20.82,75.97,7.27
21.85,87.92,49.52
10.95,78.08,128.87
24.32,92.0,22.65
16.95,82.23,97.0
27.07,88.47,0.05
18.33,84.13,84.32
11.73,78.97,138.16
32.4,78.25,31.64
20.27,81.48,14.08
22.67,76.73,10.76
11.83,75.33,115.34
26.43,80.37,8.91
8.08,77.5,228.56
31.33,75.33,4.18
10.92,79.83,206.93
10.07,78.8,188.76
29.7,77.03,2.82
14.78,74.13,51.45
33.0,74.9,28.73
21.62,85.58,20.11
21.32,70.32,-1.13
24.98,79.92,12.35
17.25,80.15,38.94
21.83,76.37,9.07
21.82,75.62,3.56
27.9,80.8,6.8
22.08,82.15,11.59
9.95,76.27,171.7
10.23,77.47,126.65
12.95,78.3,64.56
16.7,74.23,10.31
22.53,88.33,36.27
22.65,88.45,32.47
7.22,93.73,373.18
10.75,79.35,187.88
25.15,75.85,4.52
25.18,75.9,4.6
17.55,80.63,38.31
9.53,76.6,168.63
11.25,75.78,135.49
23.4,88.52,18.41
10.4,78.67,168.93
33.58,75.5,23.46
34.42,74.3,52.98
15.83,78.07,35.63
26.85,79.5,8.19
25.22,82.72,8.49
13.24,76.86,48.05
19.28,74.37,11.29
17.87,78.76,21.38
17.22,78.03,23.43
13.55,76.01,39.93
22.5,73.75,6.33
21.53,73.43,8.44
32.68,74.76,5.1
31.91,75.45,5.71
29.92,77.07,3.42
13.02,80.12,153.76
27.57,79.35,7.01
27.51,79.51,7.25
30.02,79.07,11.34
13.35,77.98,54.8
34.3,73.95,64.92
34.12,74.81,50.03
28.62,72.97,-8.21
22.17,85.62,15.16
27.78,79.32,5.95
21.85,72.13,9.82
17.5,74.75,10.58
26.7,89.45,6.75
28.19,75.7,-1.46
20.03,77.83,22.64
25.25,94.47,39.39
26.89,79.65,8.24
17.92,82.97,68.7
22.44,88.1,40.14
11.7,75.53,123.18
30.04,73.95,-3.53
9.82,77.15,101.53
21.95,85.32,16.93
21.23,78.9,21.47
22.05,78.3,23.27
26.8,75.64,2.06
19.25,73.15,9.01
19.5,83.32,26.62
33.23,74.39,20.14
32.96,74.41,8.31
24.6,84.82,4.88
29.79,78.71,7.75
19.9,86.12,66.99
29.87,78.72,10.32
20.27,85.18,39.62
21.42,79.27,21.34
17.07,78.49,25.43
25.4,79.5,11.41
12.85,74.9,89.26
28.93,74.89,-4.42
23.1,71.4,-1.26
23.43,85.32,7.6
12.42,78.38,86.38
11.83,75.67,106.27
23.48,70.47,10.0
22.42,71.87,4.67
25.13,75.58,7.14
24.54,75.71,7.74
25.7,81.35,9.83
17.28,76.22,16.7
21.78,85.97,22.73
21.32,77.61,18.6
10.92,76.43,132.25
10.47,79.73,212.28
20.23,83.28,17.47
18.15,73.0,13.47
27.05,79.39,7.77
26.65,79.99,8.71
27.23,79.25,7.33
23.1,74.87,7.08
28.37,76.9,0.93
29.82,78.53,8.88
19.72,76.27,13.29
33.77,74.35,59.48
30.66,76.84,5.12
26.18,92.73,19.76
23.32,91.32,34.34
25.05,75.0,7.04
26.49,79.19,8.46
9.18,76.55,189.76
10.98,78.23,138.5
34.45,74.29,51.78
24.75,78.25,12.61
24.03,79.2,16.02
17.75,77.9,21.75
27.08,79.82,8.01
15.85,77.27,31.06
22.84,88.42,28.22
24.98,78.27,11.85
23.6,74.62,4.38
23.35,77.07,13.59
16.62,73.9,13.09
23.63,85.0,5.75
22.6,81.47,17.28
18.75,73.55,15.26
26.99,79.64,8.07
24.82,78.76,13.16
33.53,77.5,30.75
24.37,82.95,8.08
25.05,84.05,6.25
25.07,83.95,6.32
16.55,73.62,19.7
29.89,78.66,9.78
24.86,78.86,13.24
29.12,75.52,-2.74
25.5,75.85,3.32
23.97,93.22,27.1
23.37,93.12,54.16
29.98,78.62,8.69
24.97,85.1,5.33
22.53,88.32,36.38
26.52,85.97,4.55
26.25,76.33,3.22
28.04,75.65,-0.69
25.65,94.03,57.98
33.23,74.63,44.24
20.18,85.62,47.5
28.12,74.76,-2.68
25.35,75.53,3.5
18.12,73.0,12.36
21.18,71.65,5.0
25.53,86.55,5.94
26.82,70.7,-0.47
21.51,77.52,26.17
22.52,79.03,21.14
21.43,78.97,21.16
13.18,80.04,143.39
27.69,79.67,7.18
17.97,78.72,20.91
16.97,78.35,25.03
34.29,74.23,59.06
34.17,74.27,60.53
15.2,76.22,26.35
19.83,83.73,27.05
12.46,80.1,173.03
24.53,75.65,7.47
16.75,77.78,24.86
10.08,78.75,187.56
13.93,78.27,55.58
27.69,79.65,7.16
16.1,78.3,33.75
16.03,79.95,77.7
28.23,95.0,11.2
11.15,75.97,133.08
26.75,94.83,16.88
29.54,77.49,3.62
9.23,76.87,180.71
33.5,74.83,49.28
21.43,74.43,-1.4
12.71,76.95,58.04
8.77,78.1,229.04
11.73,75.88,70.2
24.38,84.53,4.65
25.85,85.6,5.2
30.4,77.95,8.3
12.48,76.87,60.46
8.37,77.0,218.54
34.1,74.65,49.55
17.67,82.23,58.53
34.11,74.52,50.7
18.93,77.48,23.68
9.8,76.8,110.95
17.83,73.92,12.27
23.72,85.5,5.0
23.8,81.35,13.56
12.92,74.82,88.94
26.62,89.83,9.11
24.65,79.15,13.81
29.98,78.7,7.91
24.22,84.67,4.15
23.97,87.17,8.38
17.97,78.86,20.97
27.83,79.47,6.89
16.13,76.58,23.68
9.75,76.57,166.74
11.98,75.95,65.26
24.71,79.22,13.45
24.82,85.25,5.03
16.17,76.88,26.82
32.89,74.74,5.02
24.59,79.18,13.98
34.51,76.27,41.89
23.8,80.8,14.53
26.42,87.43,6.7
13.32,77.14,48.67
24.37,87.42,7.18
23.8,86.28,5.88
12.42,92.93,239.07
26.75,80.88,8.22
30.93,75.87,3.91
30.9,75.8,3.68
25.75,93.18,22.06
34.03,74.68,52.34
25.55,76.22,4.09
34.42,74.23,52.4
30.38,77.81,6.87
24.5,87.13,5.94
24.58,78.88,14.09
21.7,84.67,10.42
23.27,92.47,33.82
25.2,93.3,20.85
13.7,75.67,39.11
25.58,93.77,39.53
26.77,84.98,3.89
27.23,94.12,22.84
25.18,86.08,5.44
28.33,73.2,-6.68
24.37,87.2,6.75
21.85,87.22,40.6
24.17,88.27,11.73
30.72,76.25,3.95
17.44,78.54,22.6
22.22,70.23,5.87
24.11,78.98,17.2
25.47,92.8,17.72
25.5,93.12,21.96
27.75,95.92,15.46
27.03,79.39,7.81
21.72,71.38,-0.1
18.03,75.33,8.63
21.08,83.4,11.23
26.35,75.57,2.36
25.3,93.43,29.58
32.8,79.18,36.73
27.32,95.9,13.95
26.03,90.17,14.86
21.55,71.35,-0.23
17.18,78.71,24.92
16.17,76.52,23.02
34.0,74.92,49.35
20.2,83.7,26.3
23.4,69.88,6.35
22.32,87.05,26.01
22.83,85.12,7.33
17.98,76.33,17.72
26.87,79.11,7.7
12.02,77.25,67.87
25.2,94.47,55.62
25.68,92.8,19.84
20.78,77.67,19.75
24.7,79.02,13.86
22.88,69.82,10.76
23.83,87.82,12.56
32.52,74.76,5.48
26.28,94.25,20.12
24.55,92.6,22.86
24.87,86.52,4.51
29.97,77.04,3.5
28.07,75.62,-1.02
9.92,78.12,164.82
9.83,78.08,167.8
17.93,73.67,42.06
16.75,78.0,25.1
21.08,71.78,7.67
27.23,79.05,7.05
26.75,92.35,19.62
22.0,80.7,17.95
25.03,88.13,9.24
20.55,74.53,5.94
21.17,81.73,12.91
32.27,77.17,33.59
22.58,80.37,17.65
22.82,69.27,9.65
12.5,76.83,59.62
12.92,74.88,79.05
12.95,74.83,85.15
16.18,81.13,102.04
27.5,77.68,3.45
12.92,92.92,224.55
18.05,78.27,20.8
12.42,75.73,58.55
29.02,77.63,3.16
11.8,77.82,99.14
22.42,87.32,27.9
8.3,73.0,132.93
28.83,78.75,5.58
15.42,73.78,36.79
26.67,84.92,3.89
30.58,78.48,15.93
29.47,79.65,9.12
18.9,72.82,11.58
19.12,72.85,10.89
30.45,78.08,15.26
29.47,77.73,4.07
26.12,85.4,4.73
12.3,76.7,61.14
11.8,76.0,70.14
27.54,79.69,7.35
24.65,84.58,4.66
15.47,79.87,95.47
20.87,84.4,17.82
13.11,80.3,160.95
9.93,78.12,164.17
16.45,77.43,27.57
22.87,87.98,27.82
24.77,77.7,13.15
24.78,78.44,13.47
28.45,76.11,-1.23
26.4,89.75,11.21
24.03,78.38,15.71
22.69,88.15,32.6
21.02,73.15,6.9
25.03,87.32,6.72
19.47,82.58,24.25
26.72,92.9,22.52
10.2,76.72,149.48
26.13,85.63,4.9
28.42,73.37,-5.09
24.85,83.78,6.44
24.05,78.89,16.36
21.55,74.7,2.25
17.53,78.59,22.58
26.02,79.34,9.79
15.68,75.63,18.46
27.87,79.44,6.82
12.75,79.67,135.1
13.04,80.23,159.1
16.53,75.58,13.51
19.62,74.57,6.49
27.57,79.74,7.34
30.77,79.48,15.74
17.93,78.8,21.44
25.65,75.59,4.56
17.55,73.98,21.51
19.32,74.33,9.63
23.1,80.23,16.97
26.43,92.03,21.27
17.52,75.47,9.17
18.23,73.28,11.23
20.83,78.25,21.75
22.83,85.03,7.68
30.71,76.84,5.53
22.07,88.05,47.44
